CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,PROD_GRP,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1658,GSA Auto Rentals,Transportation - Car / Truck rentals ;,"104 9800 McDonald Park Rd, Sidney, BC",104 9800 McDonald Park Rd,104 9800 McDonald Park Rd,V8L5W5,Sidney,,,,www.gsaautorentals.com,,48.6511704,-123.4180069,,20181201072718,,https://www.facebook.com/GsaAutoRentals/,4546648,Transportation,Vancouver Island, ,,3623,1190542.3679999998,407376.46199999936
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1659,Guided Fishing BC,Fishing - Freshwater ;,"3508 Shaughnessy St, Port Coquitlam, BC",3508 Shaughnessy St,3508 Shaughnessy St,V3B4L7,Port Coquitlam,,,,http://www.guidedfishingbc.com,,49.2758093,-122.7736949,Fishing - Saltwater ; ,20181201072718,,https://www.facebook.com/guidedfishingbc,4601117,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/GuidedFishingBC,,3203,1234900.2559999994,478627.43900000677
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1660,Guiides.com,Hiking - Hiking ;,"111 East 5 Ave, Vancouver, BC",111 East 5 Ave,111 East 5 Ave,V5T4L1,Vancouver,,,,Guiides.com,,49.2665155,-123.1022505,Biking - Mountain Biking ; Hot Springs ; Kayaking & Canoeing - Ocean ; ,20181201072716,,https://www.facebook.com/guiides,4602411,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/guiides_com,,1921,1211035.2160000007,476560.9079999989
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1661,Gulf Island Seaplanes,Airlines & Charters ;,"3383 South Rd, Gabriola Island, BC",1054 Silver Mountain Dr,3383 South Rd,V0R1X7,Gabriola Island,,,,www.gulfislandseaplanes.com,,49.1287196,-123.728807,Flightseeing Tours ; ,20181201072717,,https://www.facebook.com/GulfIslandSeaplanes,4585163,Transportation,Vancouver Island, ,,3145,1165913.7059999993,459593.5690000048
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1662,Gulf Islands National Park Reserve,Parks - National ;,"2220 Harbour Rd, Sidney, BC",2220 Harbour Rd,2220 Harbour Rd,V8L2P6,Sidney,,,,www.pc.gc.ca,,48.665352,-123.407949,Hiking - Hiking ; Kayaking & Canoeing - Ocean ; Wildlife Viewing - Whale Watching ; ,20181201072716,,https://www.facebook.com/GulfIslandsNPR/,4544870,Activity / Attraction,Vancouver Island,https://twitter.com/GulfIslandsNPR,,2093,1191226.648,408976.78000000026
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1663,Gulf of Georgia Cannery National Historic Site,Museums ;,"Gulf Of Georgia Cannery, Richmond, BC",12138 Fourth Ave,Gulf Of Georgia Cannery,V7E3J1,Richmond,,,,www.gulfofgeorgiacannery.org,,49.1264661,-123.1871826,Historic & Heritage Sites ; ,20181201072716,,https://www.facebook.com/GulfofGeorgiaCannery,4543357,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/gogcannery,,2213,1205471.2239999985,460764.11999999825
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1664,Gwaii Haanas National Park Reserve,Parks - National ;,"Haida Heritage Centre, Skidegate, BC","Haida Heritage Centre, Skidegate, BC",Haida Heritage Centre,V0T1S0,Skidegate,,,,www.pc.gc.ca,,53.2468819,-132.0100021,,20181201072716,, ,4543473,Activity / Attraction,Northern British Columbia, ,,2507,600303.316999998,932545.739999989
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1665,H.R. MacMillan Space Centre,Observatories & Planetariums ;,"1100 Chestnut St, Vancouver, BC",1100 Chestnut St,1100 Chestnut St,V6J3J9,Vancouver,,,,www.spacecentre.ca,,49.275565,-123.14611,Theatre & Performing Arts ; ,20181201072717,,https://www.facebook.com/MacMillanSpaceCentre,100005,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/askanastronomer,,2711,1207802.2670000002,477435.85200000275
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1666,Haida Gwaii Discovery Tours,Tours - Sightseeing Tours ;,"2055 Trumpeter Dr, Masset, BC","2055 Trumpeter Dr, Masset, BC",2055 Trumpeter Dr,V0T1M0,Masset,,,,www.haidagwaiidiscovery.com,,54.0134775,-132.1392029,Historic & Heritage Sites - Aboriginal ; Sightseeing Tours - Aborginal ; ,20181201072717,, ,4552875,Activity / Attraction,Northern British Columbia, ,,2671,599141.5059999989,1018507.310999996
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1667,Haida Gwaii Museum,Museums - Aboriginal Museums ;,"2 Second Beach Road, Skidegate, BC",2 Second Beach Road,2 Second Beach Road,V0T1S1,Skidegate,,,,,,53.2495926,-131.9973388,Art Galleries ; Artists - Aboriginal ; Sightseeing Tours - Aborginal ; ,20181201072716,,https://www.facebook.com/HaidaHeritageCentre,4600979,Activity / Attraction,Northern British Columbia,https://twitter.com/HaidaHeritage,,1323,601169.0659999964,932775.6679999921
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1668,Haida Style Expeditions,Sightseeing Tours - Aborginal ;,"2 Beach Road, Haida Gwaii/Queen Charlotte Islands, BC",2 Beach Road,2 Beach Road,V0T1S1,Haida Gwaii/Queen Charlotte Islands,,,,http://www.haidastyle.com/,,53.257337,-132.003118,Historic & Heritage Sites ; Sightseeing Tours ; ,20181201072717,,https://www.facebook.com/haidastylegwaiihaanas/,4609274,Activity / Attraction,Northern British Columbia,https://twitter.com/HaidaExpedition,,2753,600858.847,933669.2030000016
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1669,Hakai Luxvbalis Conservancy Area,Parks - Provincial ;,"130 Km North Of Port Hardy, Port Hardy, BC","4th Floor, 2975 Jutland Rd",130 Km North Of Port Hardy,V0N2P0,Port Hardy,,,,,,50.9912856,-125.6121826,,20181201072717,,http://www.facebook.com/YourBCParks,4547029,Activity / Attraction,Vancouver Island, ,,2279,1027200.3110000003,664187.6639999999
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1670,Halcyon Hot Springs - Pools,Hot Springs ;,"5655 Hwy 23, Nakusp, BC","5655 Hwy 23, Nakusp, BC",5655 Hwy 23,V0G1R0,Nakusp,,,,,,50.2398537,-117.8011055,Swimming Pools ; Spas ; ,20181201072717,,http://www.facebook.com/pages/Halcyon-Hot-Springs-Village-and-Spa/125613977479135,4580200,Activity / Attraction,Kootenay Rockies,http://twitter.com/halcyonHS,,2693,1583429.2259999993,614290.2589999968
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1671,Harbour Air Seaplanes - Vancouver,Flightseeing ;,"1 Burrard Landing, 1055 Canada Place, Vancouver, BC",4760 Inglis Dr,"1 Burrard Landing, 1055 Canada Place",V6C0C3,Vancouver,,,,www.westcoastair.com,,49.2891106,-123.1171753,Tours - Sightseeing Tours ; Wildlife Viewing - Whale Watching ; Airlines & Charters ; ,20181201072717,,http://www.facebook.com/pages/Harbour-Air-Seaplanes/372520537063,4543912,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/harbourairltd,,2467,1209846.675000001,479025.0910000028
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1672,Harbour Air Seaplanes - Victoria,Flightseeing ;,"950 Wharf St, Victoria, BC",4760 Inglis Dr,950 Wharf St,V8W1T3,Victoria,,,,www.westcoastair.com,,48.424034999999996,-123.369684,Tours - Sightseeing Tours ; Airlines & Charters ; ,20181201072718,,http://www.facebook.com/pages/Harbour-Air-Seaplanes/372520537063,4544579,Activity / Attraction,Vancouver Island,http://twitter.com/harbourairltd,,3695,1195043.226,382316.79000000097
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1673,Harbour Cruises & Events,Cruises & Boat Tours ;,"501 Denman St, Vancouver, BC",501 Denman St,501 Denman St,V6G2W9,Vancouver,,,,www.boatcruises.com,,49.2941556,-123.1330758,Sightseeing Tours ; ,20181201072716,,http://www.facebook.com/HarbourCruisesVancouver,4547509,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/HarbourCruises_,,2397,1208667.1830000002,479538.21399999503
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1674,Harper's Trail Winery,Wineries ;,"2761 Shuswap Road, Kamloops, BC",490 Okanagan Way,2761 Shuswap Road,V2H1S9,Kamloops,,,,www.harperstrail.com,,50.6614354,-120.0838572,,20181201072717,,http://facebook.com/harperstrail,4583188,Activity / Attraction,Thompson Okanagan,http://twitter.com/HarpersTrail,,2313,1417524.8910000003,644842.9940000018
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1675,Harrison Eco Tours,Kayaking & Canoeing - River ;,"100 Esplanade Ave, Harrison Hot Springs, BC","100 Esplanade Ave, Harrison Hot Springs, BC",100 Esplanade Ave,V0M1K0,Harrison Hot Springs,,,,www.bcsportfishinggroup.com,,49.3035347,-121.7895859,Fishing - Freshwater ; Wildlife Viewing - Bird Watching ; ,20181201072717,,https://www.facebook.com/pages/BC-Sport-Fishing-Group-Ltd/147793765992,4600025,Activity / Attraction,Vancouver Coast and Mountains,https://twitter.com/BCSFG,,3155,1306293.352,485465.760999999
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1676,Harrison Hot Springs Visitor Centre,Visitor Services ;,"499 Hot Springs Rd, Harrison Hot Springs, BC",499 Hot Springs Rd,499 Hot Springs Rd,V0M1K0,Harrison Hot Springs,,,,www.tourismharrison.com,,49.2988849,-121.7845914,,20181201072718,,http://www.facebook.com/TourismHarrison,4554085,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/harrisontourism,,3015,1306687.0040000007,484971.6210000012
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1677,Heart & Sol Tours Inc,Sightseeing Tours ;,"3439 Silverberry Rd, Kelowna, BC",3439 Silverberry Rd,3439 Silverberry Rd,V1W3V5,Kelowna,,,,heartandsoltours.com,,49.85726,-119.4824779,Bus / Coach / Shuttle ; Wine Tours ; ,20181201072716,,https://www.facebook.com/KelownaHeartSolTours,4589869,Activity / Attraction,Thompson Okanagan,https://twitter.com/HeartSolTours,,2189,1468078.3289999997,559470.9790000021
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1678,Heaven's Gate Estate Winery,Wineries ;,"8001 Happy Valley Rd, Summerland, BC",8001 Happy Valley Rd,8001 Happy Valley Rd,V0H1Z4,Summerland,,,,www.heavensgatewinery.ca,,49.5817742,-119.6540563,Farms & Orchards ; Wine Tours ; ,20181201072716,,https://www.facebook.com/heavensgatewinery,4577581,Activity / Attraction,Thompson Okanagan,http://twitter.com/heavensgatewine,,1859,1458531.391000001,527844.2079999968
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1679,Hedley Tourist/Visitor Info Booth,Visitor Services ;,"712 Daly Ave, Hedley, BC","712 Daly Ave, Hedley, BC",712 Daly Ave,V0X1K0,Hedley,,,,www.hedleybc.ca,,49.3551454,-120.0777277,,20181201072716,, ,4553646,Activity / Attraction,Thompson Okanagan, ,,1309,1430097.4599999995,500090.61700000986
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1680,Heli Tours BC,Flightseeing Tours ;,"1404 Townline Road, Abbotsford, BC",1404 Townline Road,1404 Townline Road,V2T6E1,Abbotsford,,,,www.helitoursbc.com,,49.027854,-122.358256,Hiking - Heli-Hiking ; Hot Springs ; Fishing - Freshwater ; ,20181201072716,, ,4606496,Activity / Attraction,Vancouver Coast and Mountains, ,,1495,1266538.7260000005,452584.94600000046
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1681,Helijet,Airlines & Charters ;,"455 Waterfront Rd, Vancouver, BC",5911 Airport Rd S,455 Waterfront Rd,V6B5E8,Vancouver,,,,www.helijet.com,,49.2865084,-123.10711,Flightseeing Tours ; ,20181201072718,,http://www.facebook.com/helijet,4546740,Transportation,Vancouver Coast and Mountains,http://twitter.com/Helijet,,3523,1210590.7540000011,478766.0769999977
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1682,Hello Nature Adventure Tours,Kayaking & Canoeing - Ocean ;,"1705 Peninsula Road, Ucluelet, BC","1705 Peninsula Road, Ucluelet, BC",1705 Peninsula Road,V0R3A0,Ucluelet,,,,ww.hellonature.ca,,48.942859,-125.5487187,Hiking - Hiking ; Sightseeing Tours ; ,20181201072717,,https://www.facebook.com/HelloNature.ca/,4608776,Activity / Attraction,Vancouver Island,https://twitter.com/HelloNatureAdv,,3399,1033103.7399999993,436393.25199999753
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1683,Hell's Gate Airtram,Airtrams & Gondolas ;,"43111 Trans Canada Hwy, Boston Bar, BC","43111 Trans Canada Hwy, Boston Bar, BC",43111 Trans Canada Hwy,V0K1C0,Boston Bar,,,,www.hellsgateairtram.com,,49.7848916,-121.4487769,Historic & Heritage Sites ; Museums ; Suspension Bridges ; ,20181201072716,,http://www.facebook.com/hellsgatetram,100098,Activity / Attraction,Vancouver Coast and Mountains,http://twitter.com/hellsgatetram,,2083,1327615.5780000002,540396.0599999996
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1684,Hester Creek Estate Winery,Wineries ;,"877 Road 8, Oliver, BC","877 Road 8, Oliver, BC",877 Road 8,V0H1T0,Oliver,,,,www.hestercreek.com,,49.1813201,-119.5528172,,20181201072716,, ,4544466,Activity / Attraction,Thompson Okanagan,http://twitter.com/hestercreek,,1277,1469873.832,484186.521999998
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1685,Hidden Chapel Winery,Wineries ;,"482 Pinehill Rd, Oliver, BC",482 Pinehill Rd,482 Pinehill Rd,V0H1T5,Oliver,,,,www.hiddenchapelwinery.com,,49.1739593,-119.551078,,20181201072718,,https://www.facebook.com/pages/Hidden-Chapel-Winery/141238405896160,4571520,Activity / Attraction,Thompson Okanagan,https://twitter.com/HCwinery,,3481,1470074.6280000005,483383.6889999965
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1686,Highland Pacific Golf,Golf - Golf Courses ;,"450 Creed Rd, Victoria, BC",450 Creed Rd,450 Creed Rd,V9B6C9,Victoria,,,,www.highlandpacificgolf.com,,48.465198,-123.45221599999999,,20181201072717,,http://www.facebook.com/highlandpacific,4563461,Golf Courses,Vancouver Island,http://twitter.com/#!/highlandpacific,,2965,1188761.6420000012,386657.72500000056
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1687,Hillside Winery & Bistro,Wineries ;,"1350 Naramata Rd, Penticton, BC",1350 Naramata Rd,1350 Naramata Rd,V2A8T6,Penticton,,,,www.hillsideestate.com,,49.5375785,-119.5636679,Wine Tours ; ,20181201072716,,http://www.facebook.com/hillsidewines,4565969,Activity / Attraction,Thompson Okanagan,http://twitter.com/hillsidewines,,2011,1465490.6549999993,523541.29399999976
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1688,Historic O'Keefe Ranch,Historic & Heritage Sites ;,"9380 Hwy 97 N, Vernon, BC",9380 Hwy 97 N,9380 Hwy 97 N,V1T6M8,Vernon,,,,www.okeeferanch.ca,,50.2609579,-119.259242,Horseback Riding ; Museums ; Activity Zones - Outdoor ; ,20181201072716,,http://www.facebook.com/okeefe,4554893,Activity / Attraction,Thompson Okanagan,http://www.twitter.com/okeefe,,1511,1479793.602,605675.2270000083
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1689,Hollyhock,Wellness ;,"Highfield Road, Cortes Island, BC",Mansons Landing,Highfield Road,V0P1K0,Cortes Island,,,,www.hollyhock.ca,,50.0329208,-124.9775076,Gardens ; Kayaking & Canoeing - Ocean ; Wildlife Viewing - Bird Watching ; ,20181201072716,,http://www.facebook.com/HollyhockLife?ref=ts,4562733,Activity / Attraction,Vancouver Island,http://twitter.com/#!/HollyhockLife,,1503,1073252.9260000011,557974.8509999998
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1690,Honeymoon Meadery at Planet Bee,Wineries ;,"5011 Bella Vista Rd, Vernon, BC",5011 Bella Vista Rd,5011 Bella Vista Rd,V1H1A1,Vernon,,,,www.PlanetBee.com,,50.262907,-119.306097,"Breweries, Distilleries & Cideries ; Wine Tours ; ",20181201072718,,http://www.facebook.com/pages/Planet-Bee-Honey-Farm-Meadery/184593834911715,4576782,Activity / Attraction,Thompson Okanagan,http://twitter.com/BuzzAtPlanetBee,,3057,1476448.062000001,605574.6709999992
Destination BC,artsEntertainmentAndRecreation,"Arts, entertainment and recreation",HelloBC Activities and Attractions Listing,1691,Hope Bike and Kayak Rentals,Kayaking & Canoeing - Lake ;,"529 Douglas Street, Hope, BC",529 Douglas Street,529 Douglas Street,V0X1L0,Hope,,,,www.hopebikeandkayak.rentals,,49.3837802,-121.4383918,Biking - Cycling ; ,20181201072716,,https://www.facebook.com/hopebikeandkayakrentals/,4610693,Activity / Attraction,Vancouver Coast and Mountains, ,,2075,1331233.32,495947.35800000094
